NV Item Name;NV ID
NV_WCDMA_800_LNA_OFFSET_VS_FREQ_I;1840
NV_WCDMA_800_RX_AGC_MIN_I;1841
NV_WCDMA_800_RX_AGC_MAX_I;1842
NV_WCDMA_800_TX_LIN_MASTER_0_I;1844
NV_WCDMA_800_TX_LIN_MASTER_1_I;1845
NV_WCDMA_800_TX_COMP_VS_FREQ_0_I;1846
NV_WCDMA_800_TX_COMP_VS_FREQ_1_I;1847
NV_WCDMA_800_TX_LIN_VS_TEMP_0_I;1848
NV_WCDMA_800_TX_LIN_VS_TEMP_1_I;1849
NV_WCDMA_800_TX_SLP_VS_TEMP_0_I;1850
NV_WCDMA_800_TX_SLP_VS_TEMP_1_I;1860
NV_WCDMA_800_R1_RISE_I;1861
NV_WCDMA_800_R1_FALL_I;1862
NV_WCDMA_800_TX_LIM_VS_TEMP_I;1863
NV_WCDMA_800_TX_LIM_VS_FREQ_I;1864
NV_WCDMA_800_ADJ_FACTOR_I;1865
NV_WCDMA_800_EXP_HDET_VS_AGC_I;1866
NV_WCDMA_800_HDET_OFF_I;1867
NV_WCDMA_800_HDET_SPN_I;1868
NV_WCDMA_800_ENC_BTF_I;1869
NV_WCDMA_800_AGC_PA_ON_RISE_DELAY_I;1870
NV_WCDMA_800_AGC_PA_ON_FALL_DELAY_I;1871
NV_WCDMA_800_AGC_TX_ON_RISE_DELAY_I;1872
NV_WCDMA_800_AGC_TX_ON_FALL_DELAY_I;1873
NV_WCDMA_800_AGC_UPDATE_TX_AGC_TIME_I;1874
NV_VCO_DEFAULT_I;1882
NV_VCO_SLOPE_I;1883
NV_GSM_TX_BURST_OFFSET_ADJ_I;1891
NV_WCDMA_PRACH_R1_RISE_OFFSET_I;1908
NV_WCDMA_PRACH_R1_FALL_OFFSET_I;1910
NV_RF_ANTSEL_GSM_DEFAULT_I;1945
NV_RF_ANTSEL_GSM_850_TX_I;1946
NV_RF_ANTSEL_GSM_900_TX_I;1948
NV_RF_ANTSEL_GSM_900_RX_I;1949
NV_RF_ANTSEL_GSM_1800_TX_I;1950
NV_RF_ANTSEL_GSM_1800_RX_I;1951
NV_RF_ANTSEL_GSM_1900_TX_I;1952
NV_RF_ANTSEL_GSM_1900_RX_I;1953
NV_RF_ANTSEL_UMTS_2100_I;1956
NV_WCDMA_800_PA_GAIN_UP_TIME_I;1967
NV_WCDMA_800_PA_GAIN_DOWN_TIME_I;1968
NV_WCDMA_1900_PA_GAIN_UP_TIME_I;1969
NV_WCDMA_1900_PA_GAIN_DOWN_TIME_I;1970
NV_WCDMA_TX_CAL_CHAN_I;1971
NV_WCDMA_RX_CAL_CHAN_I;1972
NV_WCDMA_1900_TX_CAL_CHAN_I;1973
NV_WCDMA_1900_RX_CAL_CHAN_I;1974
NV_WCDMA_800_TX_CAL_CHAN_I;1975
NV_WCDMA_800_RX_CAL_CHAN_I;1976
NV_WCDMA_RX_DELAY_I;1985
NV_WCDMA_800_RX_DELAY_I;1986
NV_WCDMA_1900_RX_DELAY_I;1987
NV_WCDMA_TX_LIN_MASTER_2_I;2009
NV_WCDMA_TX_LIN_MASTER_3_I;2010
NV_WCDMA_TX_COMP_VS_FREQ_2_I;2011
NV_WCDMA_TX_COMP_VS_FREQ_3_I;2012
NV_WCDMA_TX_LIN_VS_TEMP_2_I;2013
NV_WCDMA_TX_LIN_VS_TEMP_3_I;2014
NV_WCDMA_TX_SLP_VS_TEMP_2_I;2015
NV_WCDMA_TX_SLP_VS_TEMP_3_I;2016
NV_WCDMA_R2_RISE_I;2017
NV_WCDMA_R2_FALL_I;2018
NV_WCDMA_R3_RISE_I;2019
NV_WCDMA_R3_FALL_I;2020
NV_PA_COMPENSATE_UP_R2_I;2021
NV_PA_COMPENSATE_DOWN_R2_I;2022
NV_PA_COMPENSATE_UP_R3_I;2023
NV_PA_COMPENSATE_DOWN_R3_I;2024
NV_WCDMA_PRACH_R2_RISE_OFFSET_I;2025
NV_WCDMA_PRACH_R2_FALL_OFFSET_I;2026
NV_WCDMA_PRACH_R3_RISE_OFFSET_I;2027
NV_WCDMA_PRACH_R3_FALL_OFFSET_I;2028
NV_WCDMA_PA_RANGE_MAP_I;2029
NV_WCDMA_1900_TX_LIN_MASTER_2_I;2030
NV_WCDMA_1900_TX_LIN_MASTER_3_I;2031
NV_WCDMA_1900_TX_COMP_VS_FREQ_2_I;2032
NV_WCDMA_1900_TX_COMP_VS_FREQ_3_I;2033
NV_WCDMA_1900_R2_RISE_I;2038
NV_WCDMA_1900_R2_FALL_I;2039
NV_WCDMA_1900_R3_RISE_I;2040
NV_WCDMA_1900_R3_FALL_I;2041
NV_WCDMA_1900_PA_RANGE_MAP_I;2054
NV_WCDMA_800_TX_LIN_MASTER_2_I;2055
NV_WCDMA_800_TX_LIN_MASTER_3_I;2056
NV_WCDMA_800_TX_COMP_VS_FREQ_2_I;2057
NV_WCDMA_800_TX_COMP_VS_FREQ_3_I;2058
NV_WCDMA_800_R2_RISE_I;2063
NV_WCDMA_800_R2_FALL_I;2064
NV_WCDMA_800_R3_RISE_I;2065
NV_WCDMA_800_R3_FALL_I;2066
NV_WCDMA_800_PRACH_R2_RISE_OFFSET_I;2075
NV_WCDMA_800_PRACH_R2_FALL_OFFSET_I;2076
NV_WCDMA_800_PRACH_R3_RISE_OFFSET_I;2077
NV_WCDMA_800_PRACH_R3_FALL_OFFSET_I;2078
NV_WCDMA_800_PA_RANGE_MAP_I;2079
NV_FACTORY_DATA_1_I;2497
NV_FACTORY_DATA_2_I;2498
NV_FACTORY_DATA_3_I;2499
NV_FACTORY_DATA_4_I;2500
NV_GSM_AMAM_MASTER_TBL_SEG1_F1_I;2521
NV_GSM_AMAM_MASTER_TBL_SEG2_F1_I;2522
NV_GSM_AMAM_MASTER_TBL_SEG3_F1_I;2523
NV_GSM_AMAM_MASTER_TBL_SEG4_F1_I;2524
NV_GSM_AMAM_MASTER_TBL_SEG5_F1_I;2525
NV_GSM_AMAM_MASTER_TBL_SEG6_F1_I;2526
NV_GSM_AMAM_MASTER_TBL_SEG7_F1_I;2527
NV_GSM_AMAM_MASTER_TBL_SEG8_F1_I;2528
NV_DCS_AMAM_MASTER_TBL_SEG1_F1_I;2529
NV_DCS_AMAM_MASTER_TBL_SEG2_F1_I;2530
NV_DCS_AMAM_MASTER_TBL_SEG3_F1_I;2531
NV_DCS_AMAM_MASTER_TBL_SEG4_F1_I;2532
NV_DCS_AMAM_MASTER_TBL_SEG5_F1_I;2533
NV_DCS_AMAM_MASTER_TBL_SEG6_F1_I;2534
NV_DCS_AMAM_MASTER_TBL_SEG7_F1_I;2535
NV_DCS_AMAM_MASTER_TBL_SEG8_F1_I;2536
NV_GSM_850_AMAM_MASTER_TBL_SEG1_F1_I;2537
NV_GSM_850_AMAM_MASTER_TBL_SEG2_F1_I;2538
NV_GSM_850_AMAM_MASTER_TBL_SEG3_F1_I;2539
NV_GSM_850_AMAM_MASTER_TBL_SEG4_F1_I;2540
NV_GSM_850_AMAM_MASTER_TBL_SEG5_F1_I;2541
NV_GSM_850_AMAM_MASTER_TBL_SEG6_F1_I;2542
NV_GSM_850_AMAM_MASTER_TBL_SEG7_F1_I;2543
NV_GSM_850_AMAM_MASTER_TBL_SEG8_F1_I;2544
NV_GSM_1900_AMAM_MASTER_TBL_SEG1_F1_I;2545
NV_GSM_1900_AMAM_MASTER_TBL_SEG2_F1_I;2546
NV_GSM_1900_AMAM_MASTER_TBL_SEG3_F1_I;2547
NV_GSM_1900_AMAM_MASTER_TBL_SEG4_F1_I;2548
NV_GSM_1900_AMAM_MASTER_TBL_SEG5_F1_I;2549
NV_GSM_1900_AMAM_MASTER_TBL_SEG6_F1_I;2550
NV_GSM_1900_AMAM_MASTER_TBL_SEG7_F1_I;2551
NV_GSM_1900_AMAM_MASTER_TBL_SEG8_F1_I;2552
NV_GSM_AMAM_MASTER_TBL_SEG1_F2_I;2553
NV_GSM_AMAM_MASTER_TBL_SEG2_F2_I;2554
NV_GSM_AMAM_MASTER_TBL_SEG3_F2_I;2555
NV_GSM_AMAM_MASTER_TBL_SEG4_F2_I;2556
NV_GSM_AMAM_MASTER_TBL_SEG5_F2_I;2557
NV_GSM_AMAM_MASTER_TBL_SEG6_F2_I;2558
NV_GSM_AMAM_MASTER_TBL_SEG7_F2_I;2559
NV_GSM_AMAM_MASTER_TBL_SEG8_F2_I;2560
NV_DCS_AMAM_MASTER_TBL_SEG1_F2_I;2561
NV_DCS_AMAM_MASTER_TBL_SEG2_F2_I;2562
NV_DCS_AMAM_MASTER_TBL_SEG3_F2_I;2563
NV_DCS_AMAM_MASTER_TBL_SEG4_F2_I;2564
NV_DCS_AMAM_MASTER_TBL_SEG5_F2_I;2565
NV_DCS_AMAM_MASTER_TBL_SEG6_F2_I;2566
NV_DCS_AMAM_MASTER_TBL_SEG7_F2_I;2567
NV_DCS_AMAM_MASTER_TBL_SEG8_F2_I;2568
NV_GSM_850_AMAM_MASTER_TBL_SEG1_F2_I;2569
NV_GSM_850_AMAM_MASTER_TBL_SEG2_F2_I;2570
NV_GSM_850_AMAM_MASTER_TBL_SEG3_F2_I;2571
NV_GSM_850_AMAM_MASTER_TBL_SEG4_F2_I;2572
NV_GSM_850_AMAM_MASTER_TBL_SEG5_F2_I;2573
NV_GSM_850_AMAM_MASTER_TBL_SEG6_F2_I;2574
NV_GSM_850_AMAM_MASTER_TBL_SEG7_F2_I;2575
NV_GSM_850_AMAM_MASTER_TBL_SEG8_F2_I;2576
NV_GSM_1900_AMAM_MASTER_TBL_SEG1_F2_I;2577
NV_GSM_1900_AMAM_MASTER_TBL_SEG2_F2_I;2578
NV_GSM_1900_AMAM_MASTER_TBL_SEG3_F2_I;2579
NV_GSM_1900_AMAM_MASTER_TBL_SEG4_F2_I;2580
NV_GSM_1900_AMAM_MASTER_TBL_SEG5_F2_I;2581
NV_GSM_1900_AMAM_MASTER_TBL_SEG6_F2_I;2582
NV_GSM_1900_AMAM_MASTER_TBL_SEG7_F2_I;2583
NV_GSM_1900_AMAM_MASTER_TBL_SEG8_F2_I;2584
NV_GSM_AMPM_MASTER_TBL_SEG1_F1_I;2585
NV_GSM_AMPM_MASTER_TBL_SEG2_F1_I;2586
NV_GSM_AMPM_MASTER_TBL_SEG3_F1_I;2587
NV_GSM_AMPM_MASTER_TBL_SEG4_F1_I;2588
NV_GSM_AMPM_MASTER_TBL_SEG5_F1_I;2589
NV_GSM_AMPM_MASTER_TBL_SEG6_F1_I;2590
NV_GSM_AMPM_MASTER_TBL_SEG7_F1_I;2591
NV_GSM_AMPM_MASTER_TBL_SEG8_F1_I;2592
NV_DCS_AMPM_MASTER_TBL_SEG1_F1_I;2593
NV_DCS_AMPM_MASTER_TBL_SEG2_F1_I;2594
NV_DCS_AMPM_MASTER_TBL_SEG3_F1_I;2595
NV_DCS_AMPM_MASTER_TBL_SEG4_F1_I;2596
NV_DCS_AMPM_MASTER_TBL_SEG5_F1_I;2597
NV_DCS_AMPM_MASTER_TBL_SEG6_F1_I;2598
NV_DCS_AMPM_MASTER_TBL_SEG7_F1_I;2599
NV_DCS_AMPM_MASTER_TBL_SEG8_F1_I;2600
NV_GSM_850_AMPM_MASTER_TBL_SEG1_F1_I;2601
NV_GSM_850_AMPM_MASTER_TBL_SEG2_F1_I;2602
NV_GSM_850_AMPM_MASTER_TBL_SEG3_F1_I;2603
NV_GSM_850_AMPM_MASTER_TBL_SEG4_F1_I;2604
NV_GSM_850_AMPM_MASTER_TBL_SEG5_F1_I;2605
NV_GSM_850_AMPM_MASTER_TBL_SEG6_F1_I;2606
NV_GSM_850_AMPM_MASTER_TBL_SEG7_F1_I;2607
NV_GSM_850_AMPM_MASTER_TBL_SEG8_F1_I;2608
NV_GSM_1900_AMPM_MASTER_TBL_SEG1_F1_I;2609
NV_GSM_1900_AMPM_MASTER_TBL_SEG2_F1_I;2610
NV_GSM_1900_AMPM_MASTER_TBL_SEG3_F1_I;2611
NV_GSM_1900_AMPM_MASTER_TBL_SEG4_F1_I;2612
NV_GSM_1900_AMPM_MASTER_TBL_SEG5_F1_I;2613
NV_GSM_1900_AMPM_MASTER_TBL_SEG6_F1_I;2614
NV_GSM_1900_AMPM_MASTER_TBL_SEG7_F1_I;2615
NV_GSM_1900_AMPM_MASTER_TBL_SEG8_F1_I;2616
NV_GSM_AMPM_MASTER_TBL_SEG1_F2_I;2617
NV_GSM_AMPM_MASTER_TBL_SEG2_F2_I;2618
NV_GSM_AMPM_MASTER_TBL_SEG3_F2_I;2619
NV_GSM_AMPM_MASTER_TBL_SEG4_F2_I;2620
NV_GSM_AMPM_MASTER_TBL_SEG5_F2_I;2621
NV_GSM_AMPM_MASTER_TBL_SEG6_F2_I;2622
NV_GSM_AMPM_MASTER_TBL_SEG7_F2_I;2623
NV_GSM_AMPM_MASTER_TBL_SEG8_F2_I;2624
NV_DCS_AMPM_MASTER_TBL_SEG1_F2_I;2625
NV_DCS_AMPM_MASTER_TBL_SEG2_F2_I;2626
NV_DCS_AMPM_MASTER_TBL_SEG3_F2_I;2627
NV_DCS_AMPM_MASTER_TBL_SEG4_F2_I;2628
NV_DCS_AMPM_MASTER_TBL_SEG5_F2_I;2629
NV_DCS_AMPM_MASTER_TBL_SEG6_F2_I;2630
NV_DCS_AMPM_MASTER_TBL_SEG7_F2_I;2631
NV_DCS_AMPM_MASTER_TBL_SEG8_F2_I;2632
NV_GSM_850_AMPM_MASTER_TBL_SEG1_F2_I;2633
NV_GSM_850_AMPM_MASTER_TBL_SEG2_F2_I;2634
NV_GSM_850_AMPM_MASTER_TBL_SEG3_F2_I;2635
NV_GSM_850_AMPM_MASTER_TBL_SEG4_F2_I;2636
NV_GSM_850_AMPM_MASTER_TBL_SEG5_F2_I;2637
NV_GSM_850_AMPM_MASTER_TBL_SEG6_F2_I;2638
NV_GSM_850_AMPM_MASTER_TBL_SEG7_F2_I;2639
NV_GSM_850_AMPM_MASTER_TBL_SEG8_F2_I;2640
NV_GSM_1900_AMPM_MASTER_TBL_SEG1_F2_I;2641
NV_GSM_1900_AMPM_MASTER_TBL_SEG2_F2_I;2642
NV_GSM_1900_AMPM_MASTER_TBL_SEG3_F2_I;2643
NV_GSM_1900_AMPM_MASTER_TBL_SEG4_F2_I;2644
NV_GSM_1900_AMPM_MASTER_TBL_SEG5_F2_I;2645
NV_GSM_1900_AMPM_MASTER_TBL_SEG6_F2_I;2646
NV_GSM_1900_AMPM_MASTER_TBL_SEG7_F2_I;2647
NV_GSM_1900_AMPM_MASTER_TBL_SEG8_F2_I;2648
NV_WCDMA_MAX_PWR_BACKOFF_VOLTAGES_I;2712
NV_WCDMA_MAX_PWR_BACKOFF_VOLT1_I;2713
NV_WCDMA_MAX_PWR_BACKOFF_VOLT2_I;2714
NV_WCDMA_MAX_PWR_BACKOFF_VOLT3_I;2715
NV_WCDMA_1900_MAX_PWR_BACKOFF_VOLTAGES_I;2716
